,M1,M2,TOTAL
2020-07-24 23:00:00,-24.079999999999227,0.0,-24.079999999999227
2020-07-24 23:30:00,-21.1,-0.0,-21.1
2020-07-25 00:00:00,1.3675394150425293e-13,24.554999999999687,24.554999999999822
2020-07-25 00:30:00,-2.7258750812109156e-13,24.554999999999687,24.554999999999414
2020-07-25 01:00:00,-19.77,0.0,-19.77
2020-07-25 01:30:00,-19.01,-0.0,-19.01
2020-07-25 02:00:00,0.0,11.467499999999989,11.467499999999989
2020-07-25 02:30:00,0.0,11.467499999999989,11.467499999999989
2020-07-25 03:00:00,-20.03,0.0,-20.03
2020-07-25 03:30:00,-19.170000000000016,-0.0,-19.170000000000016
2020-07-25 04:00:00,0.0,24.87,24.87
2020-07-25 04:30:00,0.0,24.87,24.87
2020-07-25 05:00:00,-18.53,0.0,-18.53
2020-07-25 05:30:00,-19.92,0.0,-19.92
2020-07-25 06:00:00,-11.21,0.0,-11.21
2020-07-25 06:30:00,24.95,0.0,24.95
2020-07-25 07:00:00,-16.31,0.0,-16.31
2020-07-25 07:30:00,0.0,0.0,0.0
2020-07-25 08:00:00,0.0,31.89,31.89
2020-07-25 08:30:00,0.0,31.89,31.89
2020-07-25 09:00:00,-0.0,-29.57,-29.57
2020-07-25 09:30:00,-0.0,-29.57,-29.57
2020-07-25 10:00:00,0.0,0.0,0.0
2020-07-25 10:30:00,38.39999999999998,0.0,38.39999999999998
2020-07-25 11:00:00,37.99,0.0,37.99
2020-07-25 11:30:00,38.41,0.0,38.41
2020-07-25 12:00:00,0.0,-34.06,-34.06
2020-07-25 12:30:00,0.0,-34.06,-34.06
2020-07-25 13:00:00,-0.0,-18.604999999999965,-18.604999999999965
2020-07-25 13:30:00,0.0,-18.604999999999965,-18.604999999999965
2020-07-25 14:00:00,37.82,0.0,37.82
2020-07-25 14:30:00,-37.64,-0.0,-37.64
2020-07-25 15:00:00,0.0,45.215,45.215
2020-07-25 15:30:00,0.0,45.215,45.215
2020-07-25 16:00:00,-39.58,0.0,-39.58
2020-07-25 16:30:00,-40.62,-0.0,-40.62
2020-07-25 17:00:00,0.0,49.1,49.1
2020-07-25 17:30:00,0.0,49.1,49.1
2020-07-25 18:00:00,0.0,49.9,49.9
2020-07-25 18:30:00,0.0,49.9,49.9
2020-07-25 19:00:00,-39.69,0.0,-39.69
2020-07-25 19:30:00,-40.12,0.0,-40.12
2020-07-25 20:00:00,0.0,48.66,48.66
2020-07-25 20:30:00,0.0,48.66,48.66
2020-07-25 21:00:00,-38.35,0.0,-38.35
2020-07-25 21:30:00,-37.76,0.0,-37.76
2020-07-25 22:00:00,0.0,43.18000000000002,43.18000000000002
2020-07-25 22:30:00,0.0,43.18000000000002,43.18000000000002
2020-07-25 23:00:00,0.0,0.0,0.0
2020-07-25 23:30:00,0.0,-0.0,0.0
2020-07-26 00:00:00,-18.71,0.0,-18.71
2020-07-26 00:30:00,-19.0,-0.0,-19.0
2020-07-26 01:00:00,-19.16,0.0,-19.16
2020-07-26 01:30:00,-17.1,-0.0,-17.1
2020-07-26 02:00:00,0.0,10.699999999999989,10.699999999999989
2020-07-26 02:30:00,0.0,10.699999999999989,10.699999999999989
2020-07-26 03:00:00,-21.36,0.0,-21.36
2020-07-26 03:30:00,0.0,-0.0,0.0
2020-07-26 04:00:00,0.0,25.810000000000006,25.810000000000006
2020-07-26 04:30:00,0.0,25.810000000000006,25.810000000000006
2020-07-26 05:00:00,-21.35,0.0,-21.35
2020-07-26 05:30:00,-24.15000000000003,-0.0,-24.15000000000003
2020-07-26 06:00:00,-0.0,32.815,32.815
2020-07-26 06:30:00,-0.0,32.815,32.815
2020-07-26 07:00:00,0.0,29.705,29.705
2020-07-26 07:30:00,0.0,29.705,29.705
2020-07-26 08:00:00,0.0,-25.78,-25.78
2020-07-26 08:30:00,-0.0,-25.78,-25.78
2020-07-26 09:00:00,-0.0,27.8,27.8
2020-07-26 09:30:00,-0.0,27.8,27.8
2020-07-26 10:00:00,0.0,-22.25,-22.25
2020-07-26 10:30:00,0.0,-22.25,-22.25
2020-07-26 11:00:00,0.0,26.245,26.245
2020-07-26 11:30:00,-0.0,26.245,26.245
2020-07-26 12:00:00,-0.0,-17.9,-17.9
2020-07-26 12:30:00,-0.0,-17.9,-17.9
2020-07-26 13:00:00,-18.54,0.0,-18.54
2020-07-26 13:30:00,19.31,0.0,19.31
2020-07-26 14:00:00,0.0,-17.39,-17.39
2020-07-26 14:30:00,-0.0,-17.39,-17.39
2020-07-26 15:00:00,0.0,35.13,35.13
2020-07-26 15:30:00,0.0,35.13,35.13
2020-07-26 16:00:00,-32.19,0.0,-32.19
2020-07-26 16:30:00,-34.06,0.0,-34.06
2020-07-26 17:00:00,0.0,45.005,45.005
2020-07-26 17:30:00,0.0,45.005,45.005
2020-07-26 18:00:00,0.0,45.495,45.495
2020-07-26 18:30:00,0.0,45.495,45.495
2020-07-26 19:00:00,-32.67,0.0,-32.67
2020-07-26 19:30:00,-29.78,-0.0,-29.78
2020-07-26 20:00:00,0.0,40.315,40.315
2020-07-26 20:30:00,0.0,40.315,40.315
2020-07-26 21:00:00,0.0,0.0,0.0
2020-07-26 21:30:00,-24.26,-0.0,-24.26
2020-07-26 22:00:00,0.0,15.180000000000003,15.180000000000003
2020-07-26 22:30:00,0.0,15.180000000000003,15.180000000000003
2020-07-26 23:00:00,-21.0,0.0,-21.0
2020-07-26 23:30:00,-13.15,0.0,-13.15
2020-07-27 00:00:00,-20.48000000000016,-2.177796471297322e-13,-20.480000000000377
2020-07-27 00:30:00,-23.060000000000176,-2.177796471297322e-13,-23.060000000000393
2020-07-27 01:00:00,0.0,27.840000000000227,27.840000000000227
2020-07-27 01:30:00,-2.0547341605947622e-13,27.840000000000227,27.84000000000002
2020-07-27 02:00:00,-21.13,0.0,-21.13
2020-07-27 02:30:00,-17.63,-0.0,-17.63
2020-07-27 03:00:00,23.100000000000524,0.0,23.100000000000524
2020-07-27 03:30:00,-21.44,0.0,-21.44
2020-07-27 04:00:00,0.0,15.4125,15.4125
2020-07-27 04:30:00,0.0,15.4125,15.4125
2020-07-27 05:00:00,32.99,0.0,32.99
2020-07-27 05:30:00,-24.85,0.0,-24.85
2020-07-27 06:00:00,-14.54,0.0,-14.54
2020-07-27 06:30:00,38.63,0.0,38.63
2020-07-27 07:00:00,0.0,38.58,38.58
2020-07-27 07:30:00,-0.0,38.58,38.58
2020-07-27 08:00:00,31.07,0.0,31.07
2020-07-27 08:30:00,-25.18,0.0,-25.18
2020-07-27 09:00:00,0.0,0.0,0.0
2020-07-27 09:30:00,26.64,0.0,26.64
2020-07-27 10:00:00,-0.0,-18.19,-18.19
2020-07-27 10:30:00,-0.0,-18.19,-18.19
2020-07-27 11:00:00,0.0,-19.06,-19.06
2020-07-27 11:30:00,-0.0,-19.06,-19.06
2020-07-27 12:00:00,25.13,0.0,25.13
2020-07-27 12:30:00,22.98,0.0,22.98
2020-07-27 13:00:00,-0.0,-22.91,-22.91
2020-07-27 13:30:00,0.0,-22.91,-22.91
2020-07-27 14:00:00,25.91,0.0,25.91
2020-07-27 14:30:00,-25.84,-0.0,-25.84
2020-07-27 15:00:00,0.0,32.155,32.155
2020-07-27 15:30:00,0.0,32.155,32.155
2020-07-27 16:00:00,0.0,34.35,34.35
2020-07-27 16:30:00,0.0,34.35,34.35
2020-07-27 17:00:00,-27.13,0.0,-27.13
2020-07-27 17:30:00,-26.03,-0.0,-26.03
2020-07-27 18:00:00,-24.93,0.0,-24.93
2020-07-27 18:30:00,-25.14,0.0,-25.14
2020-07-27 19:00:00,0.0,34.2,34.2
2020-07-27 19:30:00,0.0,34.2,34.2
2020-07-27 20:00:00,0.0,34.41,34.41
2020-07-27 20:30:00,0.0,34.41,34.41
2020-07-27 21:00:00,-24.28,0.0,-24.28
2020-07-27 21:30:00,26.26,-0.0,26.26
2020-07-27 22:00:00,0.0,0.0,0.0
2020-07-27 22:30:00,0.0,-0.0,0.0
2020-07-27 23:00:00,-9.17,0.0,-9.17
2020-07-27 23:30:00,-0.5,0.0,-0.5
2020-07-28 00:00:00,-8.43,0.0,-8.43
2020-07-28 00:30:00,-11.28,-0.0,-11.28
2020-07-28 01:00:00,15.16,0.0,15.16
2020-07-28 01:30:00,-11.34,-0.0,-11.34
2020-07-28 02:00:00,-0.0,20.095,20.095
2020-07-28 02:30:00,0.0,20.095,20.095
2020-07-28 03:00:00,-14.21,0.0,-14.21
2020-07-28 03:30:00,-13.99,-0.0,-13.99
2020-07-28 04:00:00,0.0,0.0,0.0
2020-07-28 04:30:00,0.0,-0.0,0.0
2020-07-28 05:00:00,0.0,28.025,28.025
2020-07-28 05:30:00,-0.0,28.025,28.025
2020-07-28 06:00:00,-0.0,33.12,33.12
2020-07-28 06:30:00,-0.0,33.12,33.12
2020-07-28 07:00:00,-17.36,0.0,-17.36
2020-07-28 07:30:00,-23.34,-0.0,-23.34
2020-07-28 08:00:00,-0.0,25.735,25.735
2020-07-28 08:30:00,0.0,25.735,25.735
2020-07-28 09:00:00,0.0,-16.025,-16.025
2020-07-28 09:30:00,0.0,-16.025,-16.025
2020-07-28 10:00:00,24.71,0.0,24.71
2020-07-28 10:30:00,0.0,0.0,0.0
2020-07-28 11:00:00,22.65,0.0,22.65
2020-07-28 11:30:00,-0.0,0.0,0.0
2020-07-28 12:00:00,-0.0,-13.83,-13.83
2020-07-28 12:30:00,0.0,-13.83,-13.83
2020-07-28 13:00:00,0.0,-7.335,-7.335
2020-07-28 13:30:00,0.0,-7.335,-7.335
2020-07-28 14:00:00,-0.0,0.0,0.0
2020-07-28 14:30:00,-0.0,0.0,0.0
2020-07-28 15:00:00,0.0,15.820000000000022,15.820000000000022
2020-07-28 15:30:00,0.0,15.820000000000022,15.820000000000022
2020-07-28 16:00:00,-28.87,0.0,-28.87
2020-07-28 16:30:00,0.0,-0.0,0.0
2020-07-28 17:00:00,0.0,42.22,42.22
2020-07-28 17:30:00,0.0,42.22,42.22
2020-07-28 18:00:00,-38.84,0.0,-38.84
2020-07-28 18:30:00,-38.14,-0.0,-38.14
2020-07-28 19:00:00,0.0,47.099999999999994,47.099999999999994
2020-07-28 19:30:00,0.0,47.099999999999994,47.099999999999994
2020-07-28 20:00:00,0.0,51.33,51.33
2020-07-28 20:30:00,0.0,51.33,51.33
2020-07-28 21:00:00,0.0,0.0,0.0
2020-07-28 21:30:00,-38.44,-0.0,-38.44
2020-07-28 22:00:00,40.84,0.0,40.84
2020-07-28 22:30:00,-36.13,-0.0,-36.13
2020-07-28 23:00:00,0.0,18.45,18.45
2020-07-28 23:30:00,0.0,18.45,18.45
2020-07-29 00:00:00,-21.24,0.0,-21.24
2020-07-29 00:30:00,-19.82,0.0,-19.82
2020-07-29 01:00:00,-21.23,0.0,-21.23
2020-07-29 01:30:00,-21.94999999999999,-0.0,-21.94999999999999
2020-07-29 02:00:00,0.0,26.71499999999999,26.71499999999999
2020-07-29 02:30:00,0.0,26.71499999999999,26.71499999999999
2020-07-29 03:00:00,-24.96,0.0,-24.96
2020-07-29 03:30:00,-24.8,-0.0,-24.8
2020-07-29 04:00:00,0.0,36.37,36.37
2020-07-29 04:30:00,0.0,36.37,36.37
2020-07-29 05:00:00,-0.0,38.935,38.935
2020-07-29 05:30:00,0.0,38.935,38.935
2020-07-29 06:00:00,-24.51,0.0,-24.51
2020-07-29 06:30:00,32.86,0.0,32.86
2020-07-29 07:00:00,0.0,0.0,0.0
2020-07-29 07:30:00,-27.34,-0.0,-27.34
2020-07-29 08:00:00,29.1,0.0,29.1
2020-07-29 08:30:00,-0.0,0.0,0.0
2020-07-29 09:00:00,0.0,-21.545,-21.545
2020-07-29 09:30:00,0.0,-21.545,-21.545
2020-07-29 10:00:00,-0.0,35.24,35.24
2020-07-29 10:30:00,-0.0,35.24,35.24
2020-07-29 11:00:00,-0.0,-24.935,-24.935
2020-07-29 11:30:00,-0.0,-24.935,-24.935
2020-07-29 12:00:00,-0.0,-26.06,-26.06
2020-07-29 12:30:00,0.0,-26.06,-26.06
2020-07-29 13:00:00,-0.0,0.0,0.0
2020-07-29 13:30:00,-0.0,0.0,0.0
2020-07-29 14:00:00,0.0,30.24,30.24
2020-07-29 14:30:00,0.0,30.24,30.24
2020-07-29 15:00:00,-24.44,0.0,-24.44
2020-07-29 15:30:00,-27.88,-0.0,-27.88
2020-07-29 16:00:00,0.0,42.96,42.96
2020-07-29 16:30:00,0.0,42.96,42.96
2020-07-29 17:00:00,-34.41,0.0,-34.41
2020-07-29 17:30:00,-37.0,-0.0,-37.0
2020-07-29 18:00:00,0.0,49.065,49.065
2020-07-29 18:30:00,0.0,49.065,49.065
2020-07-29 19:00:00,-40.34,0.0,-40.34
2020-07-29 19:30:00,-38.96,-0.0,-38.96
2020-07-29 20:00:00,0.0,51.725,51.725
2020-07-29 20:30:00,0.0,51.725,51.725
2020-07-29 21:00:00,0.0,42.655,42.655
2020-07-29 21:30:00,0.0,42.655,42.655
2020-07-29 22:00:00,0.0,0.0,0.0
2020-07-29 22:30:00,-27.2,-0.0,-27.2
2020-07-29 23:00:00,-0.0,0.0,0.0
2020-07-29 23:30:00,-19.04,0.0,-19.04
2020-07-30 00:00:00,0.0,32.43500000000002,32.43500000000002
2020-07-30 00:30:00,0.0,32.43500000000002,32.43500000000002
2020-07-30 01:00:00,-26.85,0.0,-26.85
2020-07-30 01:30:00,-25.89,0.0,-25.89
2020-07-30 02:00:00,0.0,31.505,31.505
2020-07-30 02:30:00,0.0,31.505,31.505
2020-07-30 03:00:00,-26.85,0.0,-26.85
2020-07-30 03:30:00,-26.01,-0.0,-26.01
2020-07-30 04:00:00,-28.49,0.0,-28.49
2020-07-30 04:30:00,-26.3,-0.0,-26.3
2020-07-30 05:00:00,0.0,19.41,19.41
2020-07-30 05:30:00,-0.0,19.41,19.41
2020-07-30 06:00:00,-33.84,0.0,-33.84
2020-07-30 06:30:00,40.05,0.0,40.05
2020-07-30 07:00:00,-37.1,0.0,-37.1
2020-07-30 07:30:00,40.53,-0.0,40.53
2020-07-30 08:00:00,0.0,42.16,42.16
2020-07-30 08:30:00,0.0,42.16,42.16
2020-07-30 09:00:00,40.58,0.0,40.58
2020-07-30 09:30:00,0.0,0.0,0.0
2020-07-30 10:00:00,0.0,-33.91,-33.91
2020-07-30 10:30:00,0.0,-33.91,-33.91
2020-07-30 11:00:00,-0.0,36.425,36.425
2020-07-30 11:30:00,0.0,36.425,36.425
2020-07-30 12:00:00,-0.0,0.0,0.0
2020-07-30 12:30:00,-0.0,0.0,0.0
2020-07-30 13:00:00,-0.0,-27.12,-27.12
2020-07-30 13:30:00,0.0,-27.12,-27.12
2020-07-30 14:00:00,-29.37,0.0,-29.37
2020-07-30 14:30:00,-29.17,-0.0,-29.17
2020-07-30 15:00:00,0.0,0.0,0.0
2020-07-30 15:30:00,0.0,-0.0,0.0
2020-07-30 16:00:00,0.0,60.63,60.63
2020-07-30 16:30:00,0.0,60.63,60.63
2020-07-30 17:00:00,0.0,65.5,65.5
2020-07-30 17:30:00,0.0,65.5,65.5
2020-07-30 18:00:00,-51.24,0.0,-51.24
2020-07-30 18:30:00,53.05,-0.0,53.05
2020-07-30 19:00:00,-49.97,0.0,-49.97
2020-07-30 19:30:00,-48.34,-0.0,-48.34
2020-07-30 20:00:00,0.0,56.545,56.545
2020-07-30 20:30:00,0.0,56.545,56.545
2020-07-30 21:00:00,0.0,0.0,0.0
2020-07-30 21:30:00,0.0,-0.0,0.0
2020-07-30 22:00:00,-25.01,0.0,-25.01
2020-07-30 22:30:00,26.1,-0.0,26.1
2020-07-30 23:00:00,-26.08,0.0,-26.08
2020-07-30 23:30:00,-22.72,-0.0,-22.72
2020-07-31 00:00:00,-0.0,30.585,30.585
2020-07-31 00:30:00,0.0,30.585,30.585
2020-07-31 01:00:00,0.0,0.0,0.0
2020-07-31 01:30:00,-21.16,-0.0,-21.16
2020-07-31 02:00:00,0.0,0.0,0.0
2020-07-31 02:30:00,-15.33,-0.0,-15.33
2020-07-31 03:00:00,-21.65,0.0,-21.65
2020-07-31 03:30:00,-21.59,-0.0,-21.59
2020-07-31 04:00:00,0.0,29.94,29.94
2020-07-31 04:30:00,0.0,29.94,29.94
2020-07-31 05:00:00,-27.36,0.0,-27.36
2020-07-31 05:30:00,-27.11,-0.0,-27.11
2020-07-31 06:00:00,0.0,39.625,39.625
2020-07-31 06:30:00,-0.0,39.625,39.625
2020-07-31 07:00:00,0.0,38.6,38.6
2020-07-31 07:30:00,-0.0,38.6,38.6
2020-07-31 08:00:00,-0.0,0.0,0.0
2020-07-31 08:30:00,-26.31,0.0,-26.31
2020-07-31 09:00:00,28.19,0.0,28.19
2020-07-31 09:30:00,-27.58,0.0,-27.58
2020-07-31 10:00:00,28.43,0.0,28.43
2020-07-31 10:30:00,0.0,-0.0,0.0
2020-07-31 11:00:00,-0.0,-22.765,-22.765
2020-07-31 11:30:00,-0.0,-22.765,-22.765
2020-07-31 12:00:00,24.18,0.0,24.18
2020-07-31 12:30:00,-22.59,0.0,-22.59
2020-07-31 13:00:00,0.0,-19.585,-19.585
2020-07-31 13:30:00,0.0,-19.585,-19.585
2020-07-31 14:00:00,0.0,0.0,0.0
2020-07-31 14:30:00,0.0,-0.0,0.0
2020-07-31 15:00:00,0.0,0.0,0.0
2020-07-31 15:30:00,0.0,-0.0,0.0
2020-07-31 16:00:00,0.0,55.0,55.0
2020-07-31 16:30:00,0.0,55.0,55.0
2020-07-31 17:00:00,-42.82,0.0,-42.82
2020-07-31 17:30:00,46.31,-0.0,46.31
2020-07-31 18:00:00,0.0,54.61,54.61
2020-07-31 18:30:00,0.0,54.61,54.61
2020-07-31 19:00:00,-37.96,0.0,-37.96
2020-07-31 19:30:00,-32.65,-0.0,-32.65
2020-07-31 20:00:00,0.0,44.19,44.19
2020-07-31 20:30:00,0.0,44.19,44.19
2020-07-31 21:00:00,-32.12,0.0,-32.12
2020-07-31 21:30:00,-33.54,-0.0,-33.54
2020-07-31 22:00:00,0.0,36.04,36.04
2020-07-31 22:30:00,0.0,36.04,36.04
2020-07-31 23:00:00,-0.0,0.0,0.0
2020-07-31 23:30:00,-10.71,0.0,-10.71
2020-08-01 00:00:00,0.0,9.484999999999998,9.484999999999998
2020-08-01 00:30:00,0.0,9.484999999999998,9.484999999999998
2020-08-01 01:00:00,-11.93,0.0,-11.93
2020-08-01 01:30:00,-12.05,0.0,-12.05
2020-08-01 02:00:00,-0.0,18.79,18.79
2020-08-01 02:30:00,0.0,18.79,18.79
2020-08-01 03:00:00,-12.14,0.0,-12.14
2020-08-01 03:30:00,-12.75,-0.0,-12.75
2020-08-01 04:00:00,-11.88,0.0,-11.88
2020-08-01 04:30:00,-12.69,0.0,-12.69
2020-08-01 05:00:00,0.0,0.0,0.0
2020-08-01 05:30:00,0.0,-0.0,0.0
2020-08-01 06:00:00,0.0,27.11,27.11
2020-08-01 06:30:00,-0.0,27.11,27.11
2020-08-01 07:00:00,-21.77,0.0,-21.77
2020-08-01 07:30:00,0.0,-0.0,0.0
2020-08-01 08:00:00,-21.37,0.0,-21.37
2020-08-01 08:30:00,0.0,-0.0,0.0
2020-08-01 09:00:00,-0.0,27.83,27.83
2020-08-01 09:30:00,-0.0,27.83,27.83
2020-08-01 10:00:00,26.01,0.0,26.01
2020-08-01 10:30:00,-23.86,0.0,-23.86
2020-08-01 11:00:00,0.0,-20.42,-20.42
2020-08-01 11:30:00,0.0,-20.42,-20.42
2020-08-01 12:00:00,27.34,0.0,27.34
2020-08-01 12:30:00,-21.98,0.0,-21.98
2020-08-01 13:00:00,31.89,0.0,31.89
2020-08-01 13:30:00,28.33,-0.0,28.33
2020-08-01 14:00:00,0.0,0.0,0.0
2020-08-01 14:30:00,-24.63,0.0,-24.63
2020-08-01 15:00:00,-23.75,0.0,-23.75
2020-08-01 15:30:00,0.0,-0.0,0.0
2020-08-01 16:00:00,0.0,39.24,39.24
2020-08-01 16:30:00,0.0,39.24,39.24
2020-08-01 17:00:00,-24.73,0.0,-24.73
2020-08-01 17:30:00,-26.21,0.0,-26.21
2020-08-01 18:00:00,0.0,37.025,37.025
2020-08-01 18:30:00,0.0,37.025,37.025
2020-08-01 19:00:00,0.0,38.265,38.265
2020-08-01 19:30:00,0.0,38.265,38.265
2020-08-01 20:00:00,-20.69,0.0,-20.69
2020-08-01 20:30:00,-22.67,-0.0,-22.67
2020-08-01 21:00:00,27.23,0.0,27.23
2020-08-01 21:30:00,-21.3,-0.0,-21.3
2020-08-01 22:00:00,-21.27,0.0,-21.27
2020-08-01 22:30:00,-21.14,0.0,-21.14
2020-08-01 23:00:00,27.74,0.0,27.74
2020-08-01 23:30:00,-21.08,-0.0,-21.08
2020-08-02 00:00:00,-0.0,30.565,30.565
2020-08-02 00:30:00,0.0,30.565,30.565
2020-08-02 01:00:00,-25.99,0.0,-25.99
2020-08-02 01:30:00,-24.22,-0.0,-24.22
2020-08-02 02:00:00,0.0,30.515,30.515
2020-08-02 02:30:00,-0.0,30.515,30.515
2020-08-02 03:00:00,0.0,30.285,30.285
2020-08-02 03:30:00,0.0,30.285,30.285
2020-08-02 04:00:00,-23.78,0.0,-23.78
2020-08-02 04:30:00,-22.3,-0.0,-22.3
2020-08-02 05:00:00,-19.09,0.0,-19.09
2020-08-02 05:30:00,-18.01,0.0,-18.01
2020-08-02 06:00:00,0.0,27.41,27.41
2020-08-02 06:30:00,0.0,27.41,27.41
2020-08-02 07:00:00,0.0,27.335,27.335
2020-08-02 07:30:00,-0.0,27.335,27.335
2020-08-02 08:00:00,-22.65,0.0,-22.65
2020-08-02 08:30:00,-24.47,0.0,-24.47
2020-08-02 09:00:00,0.0,-18.545,-18.545
2020-08-02 09:30:00,0.0,-18.545,-18.545
2020-08-02 10:00:00,28.26,0.0,28.26
2020-08-02 10:30:00,26.97,-0.0,26.97
2020-08-02 11:00:00,26.35,0.0,26.35
2020-08-02 11:30:00,-0.0,0.0,0.0
2020-08-02 12:00:00,26.52,0.0,26.52
2020-08-02 12:30:00,-21.13,0.0,-21.13
2020-08-02 13:00:00,-0.0,-20.28,-20.28
2020-08-02 13:30:00,0.0,-20.28,-20.28
2020-08-02 14:00:00,-19.55,0.0,-19.55
2020-08-02 14:30:00,0.0,0.0,0.0
2020-08-02 15:00:00,0.0,32.195,32.195
2020-08-02 15:30:00,0.0,32.195,32.195
2020-08-02 16:00:00,-31.33,0.0,-31.33
2020-08-02 16:30:00,-30.55,-0.0,-30.55
2020-08-02 17:00:00,0.0,46.245,46.245
2020-08-02 17:30:00,0.0,46.245,46.245
2020-08-02 18:00:00,0.0,48.345,48.345
2020-08-02 18:30:00,0.0,48.345,48.345
2020-08-02 19:00:00,-32.14,0.0,-32.14
2020-08-02 19:30:00,-30.27,-0.0,-30.27
2020-08-02 20:00:00,0.0,42.04,42.04
2020-08-02 20:30:00,0.0,42.04,42.04
2020-08-02 21:00:00,0.0,0.0,0.0
2020-08-02 21:30:00,-23.72,-0.0,-23.72
2020-08-02 22:00:00,-22.31,0.0,-22.31
2020-08-02 22:30:00,-17.7,0.0,-17.7
2020-08-02 23:00:00,0.0,30.115,30.115
2020-08-02 23:30:00,0.0,30.115,30.115
2020-08-03 00:00:00,-22.98,0.0,-22.98
2020-08-03 00:30:00,-24.59,-0.0,-24.59
2020-08-03 01:00:00,-0.0,30.85,30.85
2020-08-03 01:30:00,-0.0,30.85,30.85
2020-08-03 02:00:00,0.0,0.0,0.0
2020-08-03 02:30:00,-21.07,-0.0,-21.07
2020-08-03 03:00:00,-26.63,0.0,-26.63
2020-08-03 03:30:00,-25.87,-0.0,-25.87
2020-08-03 04:00:00,0.0,33.84,33.84
2020-08-03 04:30:00,0.0,33.84,33.84
2020-08-03 05:00:00,-0.0,38.32,38.32
2020-08-03 05:30:00,-0.0,38.32,38.32
2020-08-03 06:00:00,-19.19,0.0,-19.19
2020-08-03 06:30:00,-29.54,0.0,-29.54
2020-08-03 07:00:00,-26.18,0.0,-26.18
2020-08-03 07:30:00,-30.43,-0.0,-30.43
